Date,temperature - A,temperature - B
24/02/2016 0:00,21.02,20.64
25/02/2016 0:00,21.47,21.08
26/02/2016 0:00,22.07,21.55
27/02/2016 0:00,22.56,21.95
28/02/2016 0:00,22.45,21.81
29/02/2016 0:00,22.55,21.84
01/03/2016 0:00,22.97,22.17
02/03/2016 0:00,23.13,22.32
03/03/2016 0:00,23.25,22.55
04/03/2016 0:00,22.66,22.07
05/03/2016 0:00,22.58,21.9
06/03/2016 0:00,22.52,21.79
07/03/2016 0:00,22.31,21.76
08/03/2016 0:00,22.95,22.22
09/03/2016 0:00,23.26,22.58
10/03/2016 0:00,23.53,22.91
11/03/2016 0:00,23.01,22.6
12/03/2016 0:00,22.72,22.26
13/03/2016 0:00,23.1,22.53
14/03/2016 0:00,23.49,22.87
15/03/2016 0:00,22.89,22.39
16/03/2016 0:00,22.48,21.96
17/03/2016 0:00,22.44,21.91
18/03/2016 0:00,22.42,21.94
19/03/2016 0:00,22.6,21.99
20/03/2016 0:00,22.95,22.29
21/03/2016 0:00,22.73,21.94
22/03/2016 0:00,22.61,21.89
23/03/2016 0:00,22.59,22.02
24/03/2016 0:00,23.02,22.33
25/03/2016 0:00,23.4,22.68
26/03/2016 0:00,23.45,22.85
27/03/2016 0:00,23.56,22.87
28/03/2016 0:00,22.68,22.05
29/03/2016 0:00,22.31,21.66
30/03/2016 0:00,22.38,21.96
31/03/2016 0:00,22.51,22.1
01/04/2016 0:00,22.83,22.17
02/04/2016 0:00,23.17,22.51
03/04/2016 0:00,23.37,22.79
04/04/2016 0:00,23.8,23.21
05/04/2016 0:00,23.89,23.29
06/04/2016 0:00,24.12,23.48
07/04/2016 0:00,24.25,23.6
08/04/2016 0:00,24.09,23.42
09/04/2016 0:00,24.82,24.07
10/04/2016 0:00,25.19,24.38
11/04/2016 0:00,25.06,24.33
12/04/2016 0:00,24.59,23.85
13/04/2016 0:00,23.98,23.32
14/04/2016 0:00,24.01,23.43
15/04/2016 0:00,24.18,23.6
16/04/2016 0:00,24.32,23.96
17/04/2016 0:00,24.34,23.79
18/04/2016 0:00,24.56,24.02
19/04/2016 0:00,25.06,24.52
20/04/2016 0:00,25.14,24.56
21/04/2016 0:00,25.47,24.85
22/04/2016 0:00,25.44,24.88
23/04/2016 0:00,25.6,25.15
24/04/2016 0:00,25.33,24.82
25/04/2016 0:00,25.69,25.15
26/04/2016 0:00,25.89,25.28
27/04/2016 0:00,26.25,25.56
28/04/2016 0:00,25.54,25.08
29/04/2016 0:00,25.41,24.99
30/04/2016 0:00,25.35,24.85
01/05/2016 0:00,25.77,25.17
02/05/2016 0:00,26.1,25.5
03/05/2016 0:00,25.96,25.38
04/05/2016 0:00,25.86,25.35
05/05/2016 0:00,25.65,25.18
06/05/2016 0:00,25.72,25.21
07/05/2016 0:00,25.77,25.25
08/05/2016 0:00,25.43,24.92
09/05/2016 0:00,25.27,24.82
10/05/2016 0:00,25.59,25.07
11/05/2016 0:00,25.74,25.28
12/05/2016 0:00,25.7,25.41
13/05/2016 0:00,25.8,25.52
14/05/2016 0:00,26.21,25.82
15/05/2016 0:00,26.75,26.34
16/05/2016 0:00,27.33,26.87
17/05/2016 0:00,27.48,27.09
18/05/2016 0:00,26.97,26.68
19/05/2016 0:00,26.45,26.13
20/05/2016 0:00,26.24,25.95
21/05/2016 0:00,26.32,26.01
22/05/2016 0:00,26.42,26.03
23/05/2016 0:00,26.64,26.14
24/05/2016 0:00,26.32,25.82
25/05/2016 0:00,26.54,26.11
26/05/2016 0:00,26.48,26
27/05/2016 0:00,26.66,26.11
28/05/2016 0:00,26.71,26.1
29/05/2016 0:00,26.65,26.04
30/05/2016 0:00,26.63,26.17
31/05/2016 0:00,26.86,26.42
01/06/2016 0:00,27.18,26.76
02/06/2016 0:00,27.16,26.67
03/06/2016 0:00,27.34,26.86
04/06/2016 0:00,27.81,27.23
05/06/2016 0:00,28,27.46
06/06/2016 0:00,28.06,27.45
07/06/2016 0:00,27.81,27.29
08/06/2016 0:00,27.75,27.27
09/06/2016 0:00,28.17,27.53
10/06/2016 0:00,27.87,27.34
11/06/2016 0:00,27.48,27.02
12/06/2016 0:00,27.5,27.02
13/06/2016 0:00,27.73,27.19
14/06/2016 0:00,28.32,27.75
15/06/2016 0:00,28.26,27.79
16/06/2016 0:00,28.42,27.88
17/06/2016 0:00,28.54,27.96
18/06/2016 0:00,28.76,28.13
19/06/2016 0:00,28.91,28.28
20/06/2016 0:00,29.03,28.44
21/06/2016 0:00,29.07,28.55
22/06/2016 0:00,29.19,28.64
23/06/2016 0:00,29.35,28.74
24/06/2016 0:00,29.49,28.93
25/06/2016 0:00,29.63,29.04
26/06/2016 0:00,29.7,29.11
27/06/2016 0:00,29.76,29.24
28/06/2016 0:00,29.5,28.97
29/06/2016 0:00,29.66,29.12
30/06/2016 0:00,29.67,29.17
01/07/2016 0:00,29.58,29.08
02/07/2016 0:00,29.5,28.98
03/07/2016 0:00,29.69,29.12
04/07/2016 0:00,29.7,29.14
05/07/2016 0:00,29.83,29.19
06/07/2016 0:00,29.72,29.18
07/07/2016 0:00,29.74,29.22
08/07/2016 0:00,29.82,29.22
09/07/2016 0:00,29.65,29.11
10/07/2016 0:00,29.8,29.3
11/07/2016 0:00,30.06,29.55
12/07/2016 0:00,29.89,29.4
13/07/2016 0:00,30,29.49
14/07/2016 0:00,29.85,29.43
15/07/2016 0:00,29.96,29.55
16/07/2016 0:00,29.8,29.39
17/07/2016 0:00,29.88,29.49
18/07/2016 0:00,29.96,29.51
19/07/2016 0:00,29.67,29.26
20/07/2016 0:00,29.48,29.06
21/07/2016 0:00,29.71,29.29
22/07/2016 0:00,29.66,29.28
23/07/2016 0:00,29.56,29.21
24/07/2016 0:00,29.58,29.22
25/07/2016 0:00,30.05,29.58
26/07/2016 0:00,30.15,29.6
27/07/2016 0:00,30.1,29.58
28/07/2016 0:00,29.79,29.26
29/07/2016 0:00,30.22,29.63
30/07/2016 0:00,30.19,29.73
31/07/2016 0:00,30.38,29.72
01/08/2016 0:00,30.29,29.7
02/08/2016 0:00,30.34,29.69
03/08/2016 0:00,30.35,29.7
04/08/2016 0:00,30.34,29.71
05/08/2016 0:00,30.17,29.63
06/08/2016 0:00,30.2,29.67
07/08/2016 0:00,30.02,29.55
08/08/2016 0:00,30.34,29.83
09/08/2016 0:00,30.32,29.78
10/08/2016 0:00,30.45,29.91
11/08/2016 0:00,30.36,29.84
12/08/2016 0:00,30.06,29.56
13/08/2016 0:00,29.9,29.41
14/08/2016 0:00,30.03,29.53
15/08/2016 0:00,30.42,29.9
16/08/2016 0:00,30.01,29.64
17/08/2016 0:00,29.79,29.5
18/08/2016 0:00,29.89,29.4
19/08/2016 0:00,30.17,29.66
20/08/2016 0:00,30.13,29.62
21/08/2016 0:00,30.12,29.6
22/08/2016 0:00,30.18,29.66
23/08/2016 0:00,30.26,29.74
24/08/2016 0:00,30.29,29.78
25/08/2016 0:00,30.28,29.85
26/08/2016 0:00,30.17,29.75
27/08/2016 0:00,30.17,29.72
28/08/2016 0:00,30.05,29.54
29/08/2016 0:00,30.08,29.47
30/08/2016 0:00,30.02,29.43
31/08/2016 0:00,29.95,29.46
01/09/2016 0:00,29.73,29.37
02/09/2016 0:00,29.45,29.23
03/09/2016 0:00,29.56,29.3
04/09/2016 0:00,29.44,29.2
05/09/2016 0:00,29.43,29.18
06/09/2016 0:00,29.48,29.19
07/09/2016 0:00,29.53,29.19
08/09/2016 0:00,29.44,29.15
09/09/2016 0:00,29.94,29.52
10/09/2016 0:00,29.82,29.4
11/09/2016 0:00,29.72,29.37
12/09/2016 0:00,29.92,29.51
13/09/2016 0:00,29.77,29.39
14/09/2016 0:00,29.57,29.19
15/09/2016 0:00,29.49,29.13
16/09/2016 0:00,29.55,29.2
17/09/2016 0:00,29.31,28.85
18/09/2016 0:00,29.4,28.88
19/09/2016 0:00,29.21,28.68
20/09/2016 0:00,29.15,28.6
21/09/2016 0:00,29.6,28.99
22/09/2016 0:00,29.55,28.98
23/09/2016 0:00,29.2,28.66
24/09/2016 0:00,29,28.58
25/09/2016 0:00,28.45,28.04
26/09/2016 0:00,28.45,28
27/09/2016 0:00,28.27,27.91
28/09/2016 0:00,28.29,27.9
29/09/2016 0:00,28.39,27.87
30/09/2016 0:00,28.26,27.82
01/10/2016 0:00,28.12,27.81
02/10/2016 0:00,27.68,27.4
03/10/2016 0:00,28.35,28
04/10/2016 0:00,28.22,27.95
05/10/2016 0:00,28.42,28.01
06/10/2016 0:00,28.43,27.98
07/10/2016 0:00,28.15,27.94
08/10/2016 0:00,28.08,27.93
09/10/2016 0:00,27.92,27.66
10/10/2016 0:00,28.16,27.89
11/10/2016 0:00,28,27.76
12/10/2016 0:00,27.72,27.61
13/10/2016 0:00,27.66,27.52
14/10/2016 0:00,27.78,27.67
15/10/2016 0:00,28.1,27.96
16/10/2016 0:00,27.78,27.63
17/10/2016 0:00,27.43,27.32
18/10/2016 0:00,27.48,27.22
19/10/2016 0:00,27.45,27.34
20/10/2016 0:00,27.19,27.1
21/10/2016 0:00,27.23,27.15
22/10/2016 0:00,27.3,27.14
23/10/2016 0:00,27.01,26.86
24/10/2016 0:00,26.99,26.88
25/10/2016 0:00,27.16,26.98
26/10/2016 0:00,27.23,26.83
27/10/2016 0:00,27.07,26.67
28/10/2016 0:00,27.24,26.84
29/10/2016 0:00,27.42,26.94
30/10/2016 0:00,27.55,27.06
31/10/2016 0:00,27.29,26.93
01/11/2016 0:00,26.9,26.54
02/11/2016 0:00,26.25,25.89
03/11/2016 0:00,25.8,25.57
04/11/2016 0:00,25.9,25.77
05/11/2016 0:00,26.08,25.82
06/11/2016 0:00,25.79,25.58
07/11/2016 0:00,25.8,25.55
08/11/2016 0:00,25.55,25.42
09/11/2016 0:00,25.38,25.2
10/11/2016 0:00,25.69,25.41
11/11/2016 0:00,26.14,25.86
12/11/2016 0:00,26.13,25.85
13/11/2016 0:00,26.21,25.87
14/11/2016 0:00,26.16,25.81
15/11/2016 0:00,26.07,25.7
16/11/2016 0:00,26.04,25.67
17/11/2016 0:00,25.51,25.18
18/11/2016 0:00,25.22,24.97
19/11/2016 0:00,25.15,24.93
20/11/2016 0:00,25.12,24.86
21/11/2016 0:00,25.04,24.87
22/11/2016 0:00,24.64,24.73
23/11/2016 0:00,24.18,24.33
24/11/2016 0:00,23.33,23.7
25/11/2016 0:00,23.07,23.35
26/11/2016 0:00,22.63,23.18
27/11/2016 0:00,22.53,23.11
28/11/2016 0:00,23.3,23.48
29/11/2016 0:00,23.96,23.98
30/11/2016 0:00,24.06,23.88
01/12/2016 0:00,23.72,23.46
02/12/2016 0:00,21.51,21.17
03/12/2016 0:00,21.36,20.52
04/12/2016 0:00,22.29,21.94
05/12/2016 0:00,22.65,22.76
06/12/2016 0:00,22.95,23.06
07/12/2016 0:00,23,23
08/12/2016 0:00,22.84,22.52
09/12/2016 0:00,22.28,22.24
10/12/2016 0:00,22.02,22.07
11/12/2016 0:00,22.32,22.22
12/12/2016 0:00,22.85,22.8
13/12/2016 0:00,22.7,22.57
14/12/2016 0:00,21.53,21.24
15/12/2016 0:00,20.74,20.52
16/12/2016 0:00,21.22,21.21
17/12/2016 0:00,21.2,21.05
18/12/2016 0:00,21.46,21.35
19/12/2016 0:00,21.22,21.3
20/12/2016 0:00,20.76,20.86
21/12/2016 0:00,20.84,21.03
22/12/2016 0:00,21,21.13
23/12/2016 0:00,21.14,21.1
24/12/2016 0:00,21.51,21.42
25/12/2016 0:00,20.62,20.51
26/12/2016 0:00,19.6,19.3
27/12/2016 0:00,19.18,19.02
28/12/2016 0:00,18.73,18.52
29/12/2016 0:00,19.69,19.56
30/12/2016 0:00,20.16,20.09
31/12/2016 0:00,20.22,20.24
01/01/2017 0:00,20.02,19.95
02/01/2017 0:00,20.28,20.11
03/01/2017 0:00,20.31,20.1
04/01/2017 0:00,20.48,20.33
05/01/2017 0:00,20.39,20.29
06/01/2017 0:00,20.66,20.66
07/01/2017 0:00,20.45,20.53
08/01/2017 0:00,19.98,19.85
09/01/2017 0:00,19.5,19.29
10/01/2017 0:00,19.67,19.89
11/01/2017 0:00,19.97,20.27
12/01/2017 0:00,20.27,20.47
13/01/2017 0:00,20.58,20.53
14/01/2017 0:00,20.7,20.67
15/01/2017 0:00,20.71,20.56
16/01/2017 0:00,20.56,20.6
17/01/2017 0:00,20.74,20.68
18/01/2017 0:00,20.9,20.87
19/01/2017 0:00,21.4,21.25
20/01/2017 0:00,21.07,21.08
21/01/2017 0:00,21.09,21.11
22/01/2017 0:00,20.77,20.8
23/01/2017 0:00,20.45,20.51
24/01/2017 0:00,20.57,20.54
25/01/2017 0:00,21.12,21.04
26/01/2017 0:00,21.45,21.3
27/01/2017 0:00,20.81,20.55
28/01/2017 0:00,19.75,19.52
29/01/2017 0:00,19.49,19.45
30/01/2017 0:00,19.69,19.76
31/01/2017 0:00,20.24,20.21
01/02/2017 0:00,19.86,19.82
02/02/2017 0:00,19.58,19.56
03/02/2017 0:00,19.59,19.79
04/02/2017 0:00,19.78,19.74
05/02/2017 0:00,19.64,19.81
06/02/2017 0:00,20.36,20.17
07/02/2017 0:00,20.63,20.59
08/02/2017 0:00,20.81,20.69
09/02/2017 0:00,21.45,21.12
10/02/2017 0:00,21.38,21.19
11/02/2017 0:00,21.37,21.24
12/02/2017 0:00,20.97,20.7
13/02/2017 0:00,20.68,20.39
14/02/2017 0:00,20.2,19.8
15/02/2017 0:00,19.4,19.02
16/02/2017 0:00,18.98,18.77
17/02/2017 0:00,18.92,18.82
18/02/2017 0:00,19.38,19.53
19/02/2017 0:00,19.57,19.73
20/02/2017 0:00,19.68,19.76
21/02/2017 0:00,20.09,19.95
22/02/2017 0:00,20.17,20.19
23/02/2017 0:00,20.43,20.38
24/02/2017 0:00,20.78,20.67
25/02/2017 0:00,21.06,20.91
26/02/2017 0:00,20.93,20.76
27/02/2017 0:00,21.33,21.13
28/02/2017 0:00,21.59,21.33
01/03/2017 0:00,21.72,21.48
02/03/2017 0:00,21.87,21.68
03/03/2017 0:00,21.62,21.45
04/03/2017 0:00,21.58,21.47
05/03/2017 0:00,21.53,21.43
06/03/2017 0:00,21.69,21.44
07/03/2017 0:00,22.04,21.84
08/03/2017 0:00,21.76,21.63
09/03/2017 0:00,21.94,22.03
10/03/2017 0:00,22.53,22.41
11/03/2017 0:00,,
12/03/2017 0:00,21.94,21.63
13/03/2017 0:00,21.97,21.82
14/03/2017 0:00,21.96,21.66
15/03/2017 0:00,21.85,21.56
16/03/2017 0:00,21.78,21.51
17/03/2017 0:00,21.93,21.63
18/03/2017 0:00,22.18,21.79
19/03/2017 0:00,22.05,21.73
20/03/2017 0:00,21.72,21.41
21/03/2017 0:00,,
22/03/2017 0:00,22.51,22.15
23/03/2017 0:00,22.5,22.21
24/03/2017 0:00,22.65,22.3
25/03/2017 0:00,22.65,22.27
26/03/2017 0:00,22.57,22.06
27/03/2017 0:00,22.63,22.24
28/03/2017 0:00,22.63,22.19
29/03/2017 0:00,22.9,22.42
30/03/2017 0:00,23.3,22.75
31/03/2017 0:00,23.28,22.65
01/04/2017 0:00,23.23,22.85
02/04/2017 0:00,22.83,22.55
03/04/2017 0:00,22.88,22.56
04/04/2017 0:00,23.02,22.96
05/04/2017 0:00,23.57,23.17
06/04/2017 0:00,23.9,23.43
07/04/2017 0:00,24.02,23.59
08/04/2017 0:00,23.78,23.49
09/04/2017 0:00,23.52,23.2
10/04/2017 0:00,23.39,23.03
11/04/2017 0:00,23.64,23.3
12/04/2017 0:00,23.7,23.31
13/04/2017 0:00,24.25,23.81
14/04/2017 0:00,24.18,23.73
15/04/2017 0:00,24.02,23.68
16/04/2017 0:00,23.97,23.58
17/04/2017 0:00,24.11,23.84
18/04/2017 0:00,23.96,23.78
19/04/2017 0:00,24.01,23.6
20/04/2017 0:00,24.21,23.82
21/04/2017 0:00,24.49,24.04
22/04/2017 0:00,24.98,24.32
23/04/2017 0:00,25.1,24.65
24/04/2017 0:00,24.33,24
25/04/2017 0:00,24.18,23.89
26/04/2017 0:00,24.35,23.95
27/04/2017 0:00,24.9,24.43
28/04/2017 0:00,24.86,24.37
29/04/2017 0:00,24.81,24.34
30/04/2017 0:00,24.78,24.41
01/05/2017 0:00,25.1,24.81
02/05/2017 0:00,25.05,24.74
03/05/2017 0:00,25.36,25.01
04/05/2017 0:00,25.29,24.84
05/05/2017 0:00,25.4,24.91
06/05/2017 0:00,25.63,25.1
07/05/2017 0:00,25.6,25.07
08/05/2017 0:00,25.4,24.96
09/05/2017 0:00,26.23,25.28
10/05/2017 0:00,26.28,25.7
11/05/2017 0:00,26.6,26.17
12/05/2017 0:00,26.3,25.94
13/05/2017 0:00,26.42,25.95
14/05/2017 0:00,26.5,26.02
15/05/2017 0:00,26.61,26.06
16/05/2017 0:00,27.08,26.57
17/05/2017 0:00,26.9,26.44
18/05/2017 0:00,26.61,26.24
19/05/2017 0:00,,
20/05/2017 0:00,,
21/05/2017 0:00,26.14,25.73
22/05/2017 0:00,26.14,25.69
23/05/2017 0:00,26.55,26.05
24/05/2017 0:00,26.51,26.03
25/05/2017 0:00,26.4,26.02
26/05/2017 0:00,26.54,26.17
27/05/2017 0:00,26.62,26.15
28/05/2017 0:00,27.25,26.73
29/05/2017 0:00,27.05,26.55
30/05/2017 0:00,27.29,26.8
31/05/2017 0:00,27.28,26.78
01/06/2017 0:00,27.07,26.61
02/06/2017 0:00,27.27,26.72
03/06/2017 0:00,27.48,26.97
04/06/2017 0:00,27.67,27.12
05/06/2017 0:00,27.73,27.15
06/06/2017 0:00,27.61,27.14
07/06/2017 0:00,27.53,27.08
08/06/2017 0:00,28.09,27.5
09/06/2017 0:00,28.29,27.79
10/06/2017 0:00,28.35,27.8
11/06/2017 0:00,27.96,27.41
12/06/2017 0:00,27.89,27.37
13/06/2017 0:00,28.02,27.52
14/06/2017 0:00,27.16,26.73
15/06/2017 0:00,28.17,27.67
16/06/2017 0:00,28.33,27.9
17/06/2017 0:00,28.58,28.07
18/06/2017 0:00,28.7,28.16
19/06/2017 0:00,28.85,28.22
20/06/2017 0:00,28.82,28.31
21/06/2017 0:00,28.4,27.89
22/06/2017 0:00,28.29,27.83
23/06/2017 0:00,28.03,27.91
24/06/2017 0:00,,
25/06/2017 0:00,29.01,28.36
26/06/2017 0:00,29.19,28.58
27/06/2017 0:00,29.34,28.75
28/06/2017 0:00,29.34,28.77
29/06/2017 0:00,29.32,28.76
30/06/2017 0:00,29.24,28.64
01/07/2017 0:00,29.76,29
02/07/2017 0:00,29.86,29.18
03/07/2017 0:00,30.02,29.38
04/07/2017 0:00,30.09,29.46
05/07/2017 0:00,30.11,29.5
06/07/2017 0:00,29.77,29.22
07/07/2017 0:00,29.64,29
08/07/2017 0:00,29.66,29.02
09/07/2017 0:00,29.93,29.21
10/07/2017 0:00,30.09,29.46
11/07/2017 0:00,30.13,29.5
12/07/2017 0:00,30.24,29.59
13/07/2017 0:00,30.38,29.67
14/07/2017 0:00,30.35,29.7
15/07/2017 0:00,30.33,29.64
16/07/2017 0:00,30.01,29.4
17/07/2017 0:00,30.1,29.39
18/07/2017 0:00,30.33,29.63
19/07/2017 0:00,30.26,29.54
20/07/2017 0:00,30.1,29.45
21/07/2017 0:00,30.02,29.35
22/07/2017 0:00,30.26,29.55
23/07/2017 0:00,29.89,29.27
24/07/2017 0:00,30.06,29.44
25/07/2017 0:00,30.35,29.65
26/07/2017 0:00,30.44,29.75
27/07/2017 0:00,30.42,29.79
28/07/2017 0:00,30.72,30.09
29/07/2017 0:00,30.25,29.73
30/07/2017 0:00,29.84,29.39
31/07/2017 0:00,30.02,29.4
01/08/2017 0:00,30.36,29.76
02/08/2017 0:00,30.52,29.89
03/08/2017 0:00,30.46,29.83
04/08/2017 0:00,30.11,29.62
05/08/2017 0:00,,
06/08/2017 0:00,30.2,29.59
07/08/2017 0:00,30.35,29.69
08/08/2017 0:00,30.59,29.97
09/08/2017 0:00,30.58,29.96
10/08/2017 0:00,30.59,29.96
11/08/2017 0:00,30.54,29.91
12/08/2017 0:00,30.62,30.01
13/08/2017 0:00,30.62,29.97
14/08/2017 0:00,30.73,30.08
15/08/2017 0:00,30.73,30.16
16/08/2017 0:00,30.52,30.02
17/08/2017 0:00,30.38,29.78
18/08/2017 0:00,30.29,29.67
19/08/2017 0:00,30.25,29.72
20/08/2017 0:00,30.27,29.72
21/08/2017 0:00,30.3,29.72
22/08/2017 0:00,30.34,29.7
23/08/2017 0:00,30.27,29.64
24/08/2017 0:00,30.31,29.72
25/08/2017 0:00,30.31,29.76
26/08/2017 0:00,30.57,29.94
27/08/2017 0:00,30.6,30.02
28/08/2017 0:00,30.34,29.74
29/08/2017 0:00,29.76,29.3
30/08/2017 0:00,29.48,29.12
31/08/2017 0:00,29.35,29
01/09/2017 0:00,29.59,29.09
02/09/2017 0:00,29.81,29.34
03/09/2017 0:00,30.29,29.73
04/09/2017 0:00,30.46,29.92
05/09/2017 0:00,30.3,29.82
06/09/2017 0:00,30.15,29.75
07/09/2017 0:00,29.64,29.3
08/09/2017 0:00,29.59,29.17
09/09/2017 0:00,30.17,29.64
10/09/2017 0:00,30.09,29.62
11/09/2017 0:00,29.83,29.43
12/09/2017 0:00,29.87,29.48
13/09/2017 0:00,29.95,29.49
14/09/2017 0:00,30.04,29.53
15/09/2017 0:00,30.01,29.49
16/09/2017 0:00,29.57,29.07
17/09/2017 0:00,29.38,28.89
18/09/2017 0:00,29.33,28.85
19/09/2017 0:00,29.5,29.08
20/09/2017 0:00,29.66,29.2
21/09/2017 0:00,29.31,28.97
22/09/2017 0:00,29.56,29.11
23/09/2017 0:00,29.14,28.75
24/09/2017 0:00,28.89,28.48
25/09/2017 0:00,28.91,28.52
26/09/2017 0:00,29.17,28.71
27/09/2017 0:00,29.11,28.62
28/09/2017 0:00,28.82,28.36
29/09/2017 0:00,28.7,28.26
30/09/2017 0:00,28.53,28.2
01/10/2017 0:00,28.45,28.11
02/10/2017 0:00,28.56,27.85
03/10/2017 0:00,29.04,28.72
04/10/2017 0:00,28.77,28.43
05/10/2017 0:00,28.51,28.13
06/10/2017 0:00,28.31,27.97
07/10/2017 0:00,28.3,27.86
08/10/2017 0:00,28.2,27.77
09/10/2017 0:00,28.3,27.84
10/10/2017 0:00,27.91,27.45
11/10/2017 0:00,27.77,27.32
12/10/2017 0:00,27.65,27.14
13/10/2017 0:00,27.58,27.09
14/10/2017 0:00,27.62,27.02
15/10/2017 0:00,27.33,26.8
16/10/2017 0:00,27.11,26.67
17/10/2017 0:00,27.16,26.64
18/10/2017 0:00,27.17,26.7
19/10/2017 0:00,27.23,26.78
20/10/2017 0:00,27.85,27.28
21/10/2017 0:00,27.85,27.33
22/10/2017 0:00,27.42,26.98
23/10/2017 0:00,27.1,26.52
24/10/2017 0:00,27.07,26.63
25/10/2017 0:00,26.96,26.53
26/10/2017 0:00,27.04,26.57
27/10/2017 0:00,26.9,26.46
28/10/2017 0:00,27.06,26.46
29/10/2017 0:00,26.46,25.95
30/10/2017 0:00,26.26,25.63
31/10/2017 0:00,26.37,25.84
01/11/2017 0:00,26.78,26.18
02/11/2017 0:00,26.51,25.99
03/11/2017 0:00,26.26,25.73
04/11/2017 0:00,26.21,25.49
05/11/2017 0:00,26.09,25.39
06/11/2017 0:00,25.82,25.2
07/11/2017 0:00,25.85,25.12
08/11/2017 0:00,26.14,25.3
09/11/2017 0:00,26.17,25.38
10/11/2017 0:00,25.85,25.1
11/11/2017 0:00,25.87,24.99
12/11/2017 0:00,25.81,24.9
13/11/2017 0:00,26.01,25.15
14/11/2017 0:00,25.87,25.01
15/11/2017 0:00,25.66,24.83
16/11/2017 0:00,25.36,24.71
17/11/2017 0:00,25.37,24.92
18/11/2017 0:00,25.58,25.03
19/11/2017 0:00,25.88,25.31
20/11/2017 0:00,25.68,25.13
21/11/2017 0:00,24.27,23.99
22/11/2017 0:00,23.54,23.08
23/11/2017 0:00,24.05,23.87
24/11/2017 0:00,23.95,23.69
25/11/2017 0:00,24.1,23.94
26/11/2017 0:00,24.1,23.76
27/11/2017 0:00,24.25,23.75
28/11/2017 0:00,24.14,23.51
29/11/2017 0:00,24.1,23.54
30/11/2017 0:00,24.17,23.77
01/12/2017 0:00,23.96,23.48
02/12/2017 0:00,23.99,23.67
03/12/2017 0:00,23.76,23.57
04/12/2017 0:00,23.84,23.47
05/12/2017 0:00,23.94,23.41
06/12/2017 0:00,23.82,23.16
07/12/2017 0:00,22.97,22.36
08/12/2017 0:00,22.81,22.45
09/12/2017 0:00,22.66,22.35
10/12/2017 0:00,22.54,22.26
11/12/2017 0:00,22.74,22.4
12/12/2017 0:00,22.77,22.39
13/12/2017 0:00,23.25,22.71
14/12/2017 0:00,23.49,22.91
15/12/2017 0:00,23.59,23.06
16/12/2017 0:00,23.51,23
17/12/2017 0:00,23.15,22.78
18/12/2017 0:00,23.34,22.98
19/12/2017 0:00,23.56,23.17
20/12/2017 0:00,23.52,23.14
21/12/2017 0:00,23.72,23.39
22/12/2017 0:00,23.67,23.4
23/12/2017 0:00,23.72,23.41
24/12/2017 0:00,23.32,22.9
25/12/2017 0:00,21.82,21.3
26/12/2017 0:00,21.83,21.42
27/12/2017 0:00,22.13,21.84
28/12/2017 0:00,22.48,22.14
29/12/2017 0:00,22.8,22.31
30/12/2017 0:00,22.76,22.23
31/12/2017 0:00,22.06,21.61
01/01/2018 0:00,21.31,20.74
02/01/2018 0:00,20.75,20.11
03/01/2018 0:00,21.53,21.02
04/01/2018 0:00,21.76,21.31
05/01/2018 0:00,20.95,20.43
06/01/2018 0:00,20.61,19.96
07/01/2018 0:00,21.06,20.7
08/01/2018 0:00,21.44,21.29
09/01/2018 0:00,21.44,21.39
10/01/2018 0:00,21.76,21.45
11/01/2018 0:00,21.83,21.53
12/01/2018 0:00,21.88,21.61
13/01/2018 0:00,22.03,21.73
14/01/2018 0:00,21.85,21.42
15/01/2018 0:00,21.73,21.28
16/01/2018 0:00,21.75,21.34
17/01/2018 0:00,21.82,21.28
18/01/2018 0:00,21.5,20.92
19/01/2018 0:00,21.08,20.55
20/01/2018 0:00,,
21/01/2018 0:00,0,0
22/01/2018 0:00,0,0
23/01/2018 0:00,,
24/01/2018 0:00,21.06,20.45
25/01/2018 0:00,20.25,19.54
26/01/2018 0:00,18.81,18.14
27/01/2018 0:00,18.2,17.62
28/01/2018 0:00,19.16,18.62
29/01/2018 0:00,20.27,19.71
30/01/2018 0:00,20.77,20.13
31/01/2018 0:00,21.03,20.53
01/02/2018 0:00,21.06,20.57
02/02/2018 0:00,21.28,20.88
03/02/2018 0:00,21.62,21.2
04/02/2018 0:00,21.6,21.18
05/02/2018 0:00,21.6,21.11
06/02/2018 0:00,21.78,21.12
07/02/2018 0:00,21.69,21.07
08/02/2018 0:00,21.92,21.23
09/02/2018 0:00,22.16,21.54
10/02/2018 0:00,22.62,22.01
11/02/2018 0:00,22.66,22.04
12/02/2018 0:00,22.8,22.11
13/02/2018 0:00,22.11,21.49
14/02/2018 0:00,21.76,21.11
15/02/2018 0:00,21.98,21.34
16/02/2018 0:00,22.16,21.61
17/02/2018 0:00,21.34,20.81
18/02/2018 0:00,19.93,19.3
19/02/2018 0:00,20.96,20.27
20/02/2018 0:00,21.71,21
21/02/2018 0:00,21.84,21.16
22/02/2018 0:00,22.3,21.64
23/02/2018 0:00,22.38,21.76
24/02/2018 0:00,22.5,21.84
25/02/2018 0:00,22.13,21.45
26/02/2018 0:00,22.42,21.66
27/02/2018 0:00,22.37,21.68
28/02/2018 0:00,22.1,21.53
01/03/2018 0:00,22.22,21.63
02/03/2018 0:00,22.45,21.87
03/03/2018 0:00,22.83,22.17
04/03/2018 0:00,23.04,22.39
